date_time,pressao_mH2O_final,gmu_level_mH2O_compensado,chuva_mm_30min
2022-04-20 01:00:00,9.66445420204625,21.66494579795375,0.0
2022-04-20 01:30:00,9.664314313192031,21.665885686807968,0.0
2022-04-20 02:00:00,9.664174424337812,21.664225575662183,0.0
2022-04-20 02:30:00,9.663297895332189,21.66740210466781,0.0
2022-04-20 03:00:00,9.662421366326562,21.674178633673435,0.0
2022-04-20 03:30:00,9.660174249992028,21.68782575000797,0.0
2022-04-20 04:00:00,9.657927133657498,21.699872866342503,0.0
2022-04-20 04:30:00,9.6556820388382,21.717717961161803,0.0
2022-04-20 05:00:00,9.653436944018903,21.73596305598109,0.0
2022-04-20 05:30:00,9.651641029884686,21.756958970115317,0.0
2022-04-20 06:00:00,9.649845115750468,21.77815488424953,0.0
2022-04-20 06:30:00,9.648091249133124,21.79680875086688,0.0
2022-04-20 07:00:00,9.64633738251578,21.815962617484217,0.0
2022-04-20 07:30:00,9.645813810070075,21.83218618992992,0.0
2022-04-20 08:00:00,9.645290237624373,21.844709762375626,0.0
2022-04-20 08:30:00,9.646737642532186,21.84786235746781,0.0
2022-04-20 09:00:00,9.648185047439998,21.85451495256001,0.0
2022-04-20 09:30:00,9.65183186092281,21.85266813907719,0.0
2022-04-20 10:00:00,9.655478674405623,21.85672132559438,0.0
2022-04-20 10:30:00,9.658743017206092,21.844956982793907,0.0
2022-04-20 11:00:00,9.66200736000656,21.83629263999344,0.0
2022-04-20 11:30:00,9.664828586667651,21.817371413332346,0.0
2022-04-20 12:00:00,9.667649813328747,21.79645018667125,0.0
2022-04-20 12:30:00,9.66833106396273,21.77696893603727,0.0
2022-04-20 13:00:00,9.669012314596715,21.762287685403287,0.0
2022-04-20 13:30:00,9.66769994690656,21.74000005309344,0.0
2022-04-20 14:00:00,9.666387579216403,21.7203124207836,0.0
2022-04-20 14:30:00,9.663314876060154,21.704485123939847,0.0
2022-04-20 15:00:00,9.660242172903905,21.7003578270961,0.0
2022-04-20 15:30:00,9.655577728652109,21.70232227134789,0.0
2022-04-20 16:00:00,9.65091328440031,21.70448671559969,0.0
2022-04-20 16:30:00,9.646537916827029,21.70776208317297,0.0
2022-04-20 17:00:00,9.642162549253747,21.713037450746253,0.0
2022-04-20 17:30:00,9.638817750146952,21.71428224985305,0.0
2022-04-20 18:00:00,9.635472951040152,21.72452704895985,0.0
2022-04-20 18:30:00,9.634233357898436,21.72726664210156,0.0
2022-04-20 19:00:00,9.632993764756716,21.73210623524329,0.0
2022-04-20 19:30:00,9.63400250085867,21.73639749914133,0.0
2022-04-20 20:00:00,9.635011236960622,21.73558876303938,0.0
2022-04-20 20:30:00,9.637759284770231,21.73284071522977,0.0
2022-04-20 21:00:00,9.640507332579842,21.72369266742016,0.0
2022-04-20 21:30:00,9.644636075294532,21.716363924705472,0.0
2022-04-20 22:00:00,9.648764818009218,21.70433518199078,0.0
2022-04-20 22:30:00,9.652985337515544,21.690514662484453,0.0
2022-04-20 23:00:00,9.657205857021877,21.67939414297813,0.0
2022-04-20 23:30:00,9.659736389792265,21.670463610207737,0.0
2022-04-21 00:00:00,9.662266922562656,21.660333077437343,0.0
2022-04-21 00:30:00,9.663092105081326,21.650007894918676,0.0
2022-04-21 01:00:00,9.6639172876,21.6411827124,0.0
2022-04-21 01:30:00,9.663491152188591,21.637508847811407,0.0
2022-04-21 02:00:00,9.663065016777184,21.63403498322282,0.0
2022-04-21 02:30:00,9.661266272521638,21.64193372747836,0.0
2022-04-21 03:00:00,9.659467528266092,21.645932471733907,0.0
2022-04-21 03:30:00,9.656727162214374,21.653372837785625,0.0
2022-04-21 04:00:00,9.653986796162656,21.664713203837344,0.0
2022-04-21 04:30:00,9.650759244939453,21.677740755060547,0.0
2022-04-21 05:00:00,9.64753169371625,21.691168306283743,0.0
2022-04-21 05:30:00,9.644958304822891,21.709041695177103,0.0
2022-04-21 06:00:00,9.64238491592953,21.728215084070467,0.0
2022-04-21 06:30:00,9.64047013669953,21.75002986330047,0.0
2022-04-21 07:00:00,9.63855535746953,21.76374464253047,0.0
2022-04-21 07:30:00,9.63822423327414,21.777975766725856,0.0
2022-04-21 08:00:00,9.637893109078748,21.79120689092125,0.0
2022-04-21 08:30:00,9.639525280478985,21.805274719521016,0.0
2022-04-21 09:00:00,9.641157451879218,21.81204254812078,0.0
2022-04-21 09:30:00,9.644521253229218,21.818678746770782,0.0
2022-04-21 10:00:00,9.647885054579216,21.821614945420784,0.0
2022-04-21 10:30:00,9.651015168768124,21.824584831231878,0.0
2022-04-21 11:00:00,9.65414528295703,21.814554717042967,0.0
2022-04-21 11:30:00,9.655793626479142,21.803906373520856,0.0
2022-04-21 12:00:00,9.65744197000125,21.78775802999875,0.0
2022-04-21 12:30:00,9.65661517027039,21.76878482972961,0.0
2022-04-21 13:00:00,9.65578837053953,21.753011629460467,0.0
2022-04-21 13:30:00,9.652286701850546,21.73591329814945,0.0
2022-04-21 14:00:00,9.648785033161564,21.718914966838437,0.0
2022-04-21 14:30:00,9.643905903991874,21.703194096008133,0.0
2022-04-21 15:00:00,9.639026774822185,21.69217322517781,0.0
2022-04-21 15:30:00,9.633234325069608,21.689765674930392,0.0
2022-04-21 16:00:00,9.62744187531703,21.684958124682964,0.0
2022-04-21 16:30:00,9.622825947430858,21.68707405256914,0.0
2022-04-21 17:00:00,9.618210019544684,21.685689980455315,0.0
2022-04-21 17:30:00,9.615588114285702,21.6877118857143,0.0
2022-04-21 18:00:00,9.612966209026718,21.68953379097328,0.0
2022-04-21 18:30:00,9.611786452735934,21.689113547264064,0.0
2022-04-21 19:00:00,9.610606696445156,21.68979330355484,0.0
2022-04-21 19:30:00,9.610894964517575,21.692505035482423,0.0
2022-04-21 20:00:00,9.611183232589998,21.69401676741,0.0
2022-04-21 20:30:00,9.611615836850154,21.69118416314985,0.0
2022-04-21 21:00:00,9.61204844111031,21.69275155888969,0.0
2022-04-21 21:30:00,9.613733980512732,21.69056601948727,0.0
2022-04-21 22:00:00,9.615419519915156,21.685980480084844,0.0
2022-04-21 22:30:00,9.617871213591403,21.6752287864086,0.0
2022-04-21 23:00:00,9.620322907267656,21.671477092732346,0.0
2022-04-21 23:30:00,9.62137652100781,21.66352347899219,0.0
2022-04-22 00:00:00,9.622430134747969,21.65876986525203,0.0
2022-04-22 00:30:00,9.621896454726093,21.655403545273906,0.0
2022-04-22 01:00:00,9.62136277470422,21.64833722529578,0.0
2022-04-22 01:30:00,9.619559583115157,21.64554041688485,0.0
2022-04-22 02:00:00,9.617756391526092,21.64364360847391,0.0
2022-04-22 02:30:00,9.615974223695469,21.64232577630453,0.0
2022-04-22 03:00:00,9.61419205586484,21.64650794413516,0.0
2022-04-22 03:30:00,9.612650448347107,21.644549551652894,0.0
2022-04-22 04:00:00,9.611108840829374,21.65459115917062,0.0
2022-04-22 04:30:00,9.608958352923048,21.659941647076955,0.0
2022-04-22 05:00:00,9.606807865016716,21.668192134983283,0.0
2022-04-22 05:30:00,9.60494443227367,21.68235556772633,0.0
2022-04-22 06:00:00,9.603080999530624,21.69591900046937,0.0
2022-04-22 06:30:00,9.601773079173984,21.70952692082601,0.0
2022-04-22 07:00:00,9.60046515881734,21.725834841182657,0.0
2022-04-22 07:30:00,9.60094021489742,21.73935978510258,0.0
2022-04-22 08:00:00,9.601415270977498,21.749684729022505,0.0
2022-04-22 08:30:00,9.603576675066092,21.753723324933908,0.0
2022-04-22 09:00:00,9.605738079154689,21.759161920845308,0.0
2022-04-22 09:30:00,9.609392170092342,21.76240782990766,0.0
2022-04-22 10:00:00,9.613046261029998,21.77165373897,0.0
2022-04-22 10:30:00,9.616218018432733,21.77358198156727,0.0
2022-04-22 11:00:00,9.619389775835463,21.76711022416454,0.0
2022-04-22 11:30:00,9.620519802851485,21.75918019714851,0.0
2022-04-22 12:00:00,9.6216498298675,21.7429501701325,0.0
2022-04-22 12:30:00,9.620867099168748,21.73323290083125,0.0
2022-04-22 13:00:00,9.620084368469998,21.71771563153,0.0
2022-04-22 13:30:00,9.617086057074372,21.70361394292562,0.0
2022-04-22 14:00:00,9.614087745678749,21.679612254321256,0.0
2022-04-22 14:30:00,9.609544188037969,21.65735581196203,0.0
2022-04-22 15:00:00,9.605000630397186,21.639199369602814,0.0
2022-04-22 15:30:00,9.599585395387342,21.63101460461266,0.0
2022-04-22 16:00:00,9.594170160377498,21.624729839622503,0.0
2022-04-22 16:30:00,9.5900818479675,21.6185181520325,0.0
2022-04-22 17:00:00,9.5859935355575,21.6169064644425,0.0
2022-04-22 17:30:00,9.58362189388453,21.61157810611547,0.0
2022-04-22 18:00:00,9.58125025221156,21.61084974778844,0.0
2022-04-22 18:30:00,9.58130200300156,21.60509799699844,0.0
2022-04-22 19:00:00,9.58135375379156,21.60454624620844,0.0
2022-04-22 19:30:00,9.582740917545388,21.601559082454614,0.0
2022-04-22 20:00:00,9.584128081299218,21.604271918700785,0.0
2022-04-22 20:30:00,9.586002834527577,21.606597165472422,0.0
2022-04-22 21:00:00,9.587877587755935,21.602322412244064,0.0
2022-04-22 21:30:00,9.589677544920622,21.60302245507938,0.0
2022-04-22 22:00:00,9.591477502085311,21.60362249791469,0.0
2022-04-22 22:30:00,9.593677314963356,21.600522685036644,0.0
2022-04-22 23:00:00,9.595877127841405,21.5971228721586,0.0
2022-04-22 23:30:00,9.596864435881873,21.59773556411813,0.0
2022-04-23 00:00:00,9.597851743922345,21.595148256077653,0.0
2022-04-23 00:30:00,9.597735708947887,21.590664291052114,0.0
2022-04-23 01:00:00,9.597619673973435,21.588280326026563,0.0
2022-04-23 01:30:00,9.59771872821992,21.580881271780083,0.0
2022-04-23 02:00:00,9.597817782466404,21.580982217533595,0.0
2022-04-23 02:30:00,9.598626792863202,21.5796732071368,0.0
2022-04-23 03:00:00,9.59943580326,21.57566419674,0.0
2022-04-23 03:30:00,9.599136214702265,21.579663785297733,0.0
2022-04-23 04:00:00,9.598836626144529,21.576863373855478,0.0
2022-04-23 04:30:00,9.597562667243826,21.57623733275617,0.0
2022-04-23 05:00:00,9.596288708343124,21.58441129165688,0.0
2022-04-23 05:30:00,9.594590231243204,21.590409768756796,0.0
2022-04-23 06:00:00,9.59289175414328,21.59990824585672,0.0
2022-04-23 06:30:00,9.59142858141664,21.60967141858336,0.0
2022-04-23 07:00:00,9.58996540869,21.62253459131,0.0
2022-04-23 07:30:00,9.58923442878125,21.63476557121875,0.0
2022-04-23 08:00:00,9.5885034488725,21.647096551127504,0.0
2022-04-23 08:30:00,9.58857056317828,21.66072943682172,0.0
2022-04-23 09:00:00,9.588637677484062,21.676962322515934,0.0
2022-04-23 09:30:00,9.58964439207078,21.701855607929215,0.0
2022-04-23 10:00:00,9.590651106657498,21.713248893342502,0.0
2022-04-23 10:30:00,9.590806763330546,21.71449323666945,0.0
2022-04-23 11:00:00,9.590962420003592,21.717137579996407,0.0
2022-04-23 11:30:00,9.59443659608539,21.71916340391461,0.0
2022-04-23 12:00:00,9.597910772167186,21.72088922783281,0.0
2022-04-23 12:30:00,9.600896145865311,21.716103854134687,0.0
2022-04-23 13:00:00,9.603881519563435,21.720918480436566,0.0
2022-04-23 13:30:00,9.602379938047344,21.72652006195265,0.0
2022-04-23 14:00:00,9.600878356531249,21.737321643468757,0.0
2022-04-23 14:30:00,9.595717832440936,21.745682167559064,0.0
2022-04-23 15:00:00,9.590557308350624,21.75514269164937,0.0
2022-04-23 15:30:00,9.586768988801404,21.7645310111986,0.0
2022-04-23 16:00:00,9.582980669252184,21.775419330747813,0.0
2022-04-23 16:30:00,9.581687303805234,21.78351269619477,0.0
2022-04-23 17:00:00,9.58039393835828,21.79020606164172,0.0
2022-04-23 17:30:00,9.580970474503124,21.794429525496877,0.0
2022-04-23 18:00:00,9.581547010647968,21.800052989352032,0.0
2022-04-23 18:30:00,9.584341553307969,21.80495844669203,0.0
2022-04-23 19:00:00,9.587136095967969,21.813063904032035,0.0
2022-04-23 19:30:00,9.591632350152263,21.816667649847737,0.0
2022-04-23 20:00:00,9.59612860433656,21.82187139566344,0.0
2022-04-23 20:30:00,9.601067974660232,21.82773202533977,0.0
2022-04-23 21:00:00,9.606007344983905,21.835592655016097,0.0
2022-04-23 21:30:00,9.61030225625086,21.844897743749144,0.0
2022-04-23 22:00:00,9.614597167517813,21.850102832482182,0.0
2022-04-23 22:30:00,9.619690172999295,21.856909827000703,0.0
2022-04-23 23:00:00,9.62478317848078,21.86571682151922,0.0
2022-04-23 23:30:00,9.62875222149195,21.86914777850805,0.0
2022-04-24 00:00:00,9.632721264503123,21.87507873549688,0.0
2022-04-24 00:30:00,9.63384360976125,21.880656390238748,0.0
2022-04-24 01:00:00,9.634965955019371,21.892934044980624,0.0
2022-04-24 01:30:00,9.635048837143984,21.900251162856016,0.0
2022-04-24 02:00:00,9.635131719268593,21.907568280731407,0.0
2022-04-24 02:30:00,9.634393461905,21.915406538095,0.0
2022-04-24 03:00:00,9.633655204541403,21.915344795458594,0.0
2022-04-24 03:30:00,9.63352906199078,21.91967093800922,0.0
2022-04-24 04:00:00,9.633402919440154,21.923997080559843,0.0
2022-04-24 04:30:00,9.633014384212109,21.93018561578789,0.0
2022-04-24 05:00:00,9.63262584898406,21.93827415101594,0.0
2022-04-24 05:30:00,9.63324443264578,21.940155567354218,0.0
2022-04-24 06:00:00,9.633863016307496,21.947736983692508,0.0
2022-04-24 06:30:00,9.635378344127185,21.95692165587282,0.0
2022-04-24 07:00:00,9.636893671946874,21.964206328053123,0.0
2022-04-24 07:30:00,9.639492531932186,21.97090746806781,0.0
2022-04-24 08:00:00,9.642091391917498,21.979908608082503,0.0
2022-04-24 08:30:00,9.646166766629998,21.98853323337,0.0
2022-04-24 09:00:00,9.6502421413425,21.996457858657493,0.0
2022-04-24 09:30:00,9.654820873348358,22.01197912665164,0.0
2022-04-24 10:00:00,9.659399605354215,22.015600394645787,0.0
2022-04-24 10:30:00,9.663278893088982,22.028721106911014,0.0
2022-04-24 11:00:00,9.667158180823748,22.038141819176253,0.0
2022-04-24 11:30:00,9.669744911717656,22.050355088282345,0.0
2022-04-24 12:00:00,9.672331642611562,22.06386835738844,0.0
2022-04-24 12:30:00,9.672979740395702,22.071220259604296,0.0
2022-04-24 13:00:00,9.673627838179844,22.087872161820155,0.0
2022-04-24 13:30:00,9.671486244940546,22.095813755059453,0.0
2022-04-24 14:00:00,9.669344651701248,22.10565534829875,0.0
2022-04-24 14:30:00,9.665865219679842,22.124134780320155,0.0
2022-04-24 15:00:00,9.662385787658437,22.13841421234156,0.0
2022-04-24 15:30:00,9.65869935247703,22.143000647522967,0.0
2022-04-24 16:00:00,9.655012917295622,22.15328708270438,0.0
2022-04-24 16:30:00,9.651726337827576,22.164473662172423,0.0
2022-04-24 17:00:00,9.64843975835953,22.167360241640463,0.0
2022-04-24 17:30:00,9.6464186474282,22.1751813525718,0.0
2022-04-24 18:00:00,9.644397536496871,22.18180246350313,0.0
2022-04-24 18:30:00,9.643759950591951,22.18634004940805,0.0
2022-04-24 19:00:00,9.643122364687027,22.190577635312973,0.0
2022-04-24 19:30:00,9.644274224067576,22.196925775932424,0.0
2022-04-24 20:00:00,9.645426083448122,22.20537391655188,0.0
2022-04-24 20:30:00,9.647361077830466,22.20863892216953,0.0
2022-04-24 21:00:00,9.64929607221281,22.21960392778719,0.0
2022-04-24 21:30:00,9.652473085555156,22.226826914444835,0.0
2022-04-24 22:00:00,9.6556500988975,22.235949901102497,0.0
2022-04-24 22:30:00,9.660097028110076,22.245402971889927,0.0
2022-04-24 23:00:00,9.664543957322657,22.260356042677348,0.0
2022-04-24 23:30:00,9.667680540360312,22.27111945963969,0.0
2022-04-25 00:00:00,9.670817123397969,22.28268287660203,0.0
2022-04-25 00:30:00,9.671729635374763,22.29287036462524,0.0
2022-04-25 01:00:00,9.672642147351562,22.304457852648436,0.0
2022-04-25 01:30:00,9.672678938928827,22.312421061071177,0.0
2022-04-25 02:00:00,9.672715730506091,22.322884269493912,0.0
2022-04-25 02:30:00,9.67134069584367,22.337759304156336,0.0
2022-04-25 03:00:00,9.669965661181248,22.34433433881875,0.0
2022-04-25 03:30:00,9.66857971033656,22.35432028966344,0.0
2022-04-25 04:00:00,9.667193759491871,22.359706240508125,0.0
2022-04-25 04:30:00,9.66546051232992,22.36213948767008,0.0
2022-04-25 05:00:00,9.663727265167967,22.366872734832032,0.0
2022-04-25 05:30:00,9.662929575256484,22.370870424743515,0.0
