date_time,pressao_mH2O_final,gmu_level_mH2O_compensado,grafica_level_mH2O_compensado,correios_level_mH2O_compensado,chuva_mm_30min
2022-09-14 23:00:00,9.673399516,20.771300484,,,0.508
2022-09-14 23:30:00,9.663345615,20.768654385,,,0.0
2022-09-15 00:00:00,9.665243904,20.756656096,,,0.762
2022-09-15 00:30:00,9.663415922,20.752084078000003,,,0.254
2022-09-15 01:00:00,9.658564739,20.750135261,,,0.254
2022-09-15 01:30:00,9.653221407,20.750678593,,,0.0
2022-09-15 02:00:00,9.639863077,20.753336923,,,0.254
2022-09-15 02:30:00,9.641972287,20.755627713000003,,,0.508
2022-09-15 03:00:00,9.644643953,20.759756047,,,0.254
2022-09-15 03:30:00,9.645276716,20.762923284000003,,,0.762
2022-09-15 04:00:00,9.643729962,20.771670038000003,,,0.0
2022-09-15 04:30:00,9.650127899,20.774772101000003,,,0.0
2022-09-15 05:00:00,9.653994784,20.784105216,,,0.0
2022-09-15 05:30:00,9.652658951,20.793541049000005,,,0.0
2022-09-15 06:00:00,9.652307416,20.805592584,,,0.0
2022-09-15 06:30:00,9.655400924,20.813599076000003,,,0.0
2022-09-15 07:00:00,9.661869168,20.820930832000002,,,0.254
2022-09-15 07:30:00,9.667493728,20.824606272,,,0.0
2022-09-15 08:00:00,9.672485525,20.824114475000002,,,0.0
2022-09-15 08:30:00,9.67213399,20.830466010000002,,,0.0
2022-09-15 09:00:00,9.672415218,20.831084781999998,,,0.0
2022-09-15 09:30:00,9.670516929,20.828183070999998,,,0.0
2022-09-15 10:00:00,9.677477322,20.829222678,,,0.0
2022-09-15 10:30:00,9.677196094,20.826303906000003,,,0.0
2022-09-15 11:00:00,9.675579033,20.815920966999997,,,0.0
2022-09-15 11:30:00,9.671641841,20.803958159,,,0.0
2022-09-15 12:00:00,9.670868464,20.787531536000003,,,0.0
2022-09-15 12:30:00,9.666368816,20.773631184000003,,,0.0
2022-09-15 13:00:00,9.663908071,20.758691929,,,0.0
2022-09-15 13:30:00,9.660673949,20.740826051,,,0.0
2022-09-15 14:00:00,9.655752459,20.720147541000003,,,0.0
2022-09-15 14:30:00,9.651112197,20.701387803,,,0.0
2022-09-15 15:00:00,9.651323118,20.693076882,,,0.0
2022-09-15 15:30:00,9.652729258,20.686770742,,,0.0
2022-09-15 16:00:00,9.65385417,20.679145829999996,,,0.0
2022-09-15 16:30:00,9.657721055,20.674278945,,,0.0
2022-09-15 17:00:00,9.657580441,20.672419558999998,,,0.0
2022-09-15 17:30:00,9.657931976,20.673268024000002,,,0.0
2022-09-15 18:00:00,9.660533335,20.672366665,,,0.0
2022-09-15 18:30:00,9.660603642,20.679596357999998,,,0.0
2022-09-15 19:00:00,9.663415922,20.680384078000003,,,0.0
2022-09-15 19:30:00,9.664611141,20.681988858999993,,,0.0
2022-09-15 20:00:00,9.67002478,20.682375219999997,,,0.0
2022-09-15 20:30:00,9.668899868,20.682700132000004,,,0.0
2022-09-15 21:00:00,9.672626139,20.680073860999997,,,0.0
2022-09-15 21:30:00,9.680922365,20.677077635,,,0.0
2022-09-15 22:00:00,9.677828857,20.674671142999998,,,0.0
2022-09-15 22:30:00,9.675789954,20.672410045999996,,,0.0
2022-09-15 23:00:00,9.674594735,20.667405265,,,0.0
2022-09-15 23:30:00,9.67213399,20.664366010000002,,,0.0
2022-09-16 00:00:00,9.669251403,20.661148597,,,0.0
2022-09-16 00:30:00,9.662361317,20.660638683000002,,,0.0
2022-09-16 01:00:00,9.662150396,20.657749604000003,,,0.0
2022-09-16 01:30:00,9.660322414,20.654277586,,,0.0
2022-09-16 02:00:00,9.657650748,20.651449252,,,0.0
2022-09-16 02:30:00,9.655541538,20.653458462000003,,,0.0
2022-09-16 03:00:00,9.65596338,20.655136620000004,,,0.0
2022-09-16 03:30:00,9.655049388999998,20.655450611000006,,,0.0
2022-09-16 04:00:00,9.657017985,20.660982015000005,,,0.0
2022-09-16 04:30:00,9.654627547,20.666972453000003,,,0.0
2022-09-16 05:00:00,9.656947678,20.669752321999994,,,0.0
2022-09-16 05:30:00,9.657299213,20.678000787000002,,,0.0
2022-09-16 06:00:00,9.659970879,20.684529121,,,0.0
2022-09-16 06:30:00,9.660603642,20.693796358,,,0.0
2022-09-16 07:00:00,9.663767457,20.696732542999996,,,0.0
2022-09-16 07:30:00,9.670446622,20.696753378,,,0.0
2022-09-16 08:00:00,9.671149691999998,20.701450308,,,0.0
2022-09-16 08:30:00,9.67635241,20.705147589999996,,,0.0
2022-09-16 09:00:00,9.680148988,20.700451012000002,,,0.0
2022-09-16 09:30:00,9.679727146,20.699072854,,,0.0
2022-09-16 10:00:00,9.680641137,20.704758863000002,,,0.0
2022-09-16 10:30:00,9.680078681,20.699821319,,,0.0
2022-09-16 11:00:00,9.679586532,20.691313467999997,,,0.0
2022-09-16 11:30:00,9.680219295,20.675880705,,,0.0
2022-09-16 12:00:00,9.679375611,20.664224388999997,,,0.0
2022-09-16 12:30:00,9.677407015,20.649392985,,,0.0
2022-09-16 13:00:00,9.674172893,20.630727107000006,,,0.0
2022-09-16 13:30:00,9.671993376,20.607906623999998,,,0.0
2022-09-16 14:00:00,9.668688947,20.591211052999995,,,0.0
2022-09-16 14:30:00,9.666368816,20.577631183999998,,,0.0
2022-09-16 15:00:00,9.665314210999998,20.562685789000003,,,0.0
2022-09-16 15:30:00,9.665876667,20.556323333,,,0.0
2022-09-16 16:00:00,9.668337412,20.544862588,,,0.0
2022-09-16 16:30:00,9.669110789,20.542089211000004,,,0.0
2022-09-16 17:00:00,9.671712148,20.537087852,,,0.0
2022-09-16 17:30:00,9.673047981,20.532852019,,,0.0
2022-09-16 18:00:00,9.673188595,20.529711405,,,0.0
2022-09-16 18:30:00,9.677125787,20.528274213000003,,,0.0
2022-09-16 19:00:00,9.679234996999998,20.529765003,,,0.0
2022-09-16 19:30:00,9.682398812,20.530801187999998,,,0.0
2022-09-16 20:00:00,9.68478925,20.530410749999994,,,0.0
2022-09-16 20:30:00,9.687249994999998,20.527650005,,,0.0
2022-09-16 21:00:00,9.687882758,20.529617242,,,0.0
2022-09-16 21:30:00,9.688093679,20.527006321,,,0.0
2022-09-16 22:00:00,9.689077977,20.529222023,,,0.0
2022-09-16 22:30:00,9.68971074,20.52758926,,,0.0
2022-09-16 23:00:00,9.688726442,20.526773558,,,0.0
2022-09-16 23:30:00,9.688234293,20.525965706999997,,,0.0
2022-09-17 00:00:00,9.682890961,20.527809039000005,,,0.0
2022-09-17 00:30:00,9.681484821,20.526215178999998,,,0.0
2022-09-17 01:00:00,9.680922365,20.525677635,,,0.0
2022-09-17 01:30:00,9.678321006,20.525878994000003,,,0.0
2022-09-17 02:00:00,9.673821358,20.523078642,,,0.0
2022-09-17 02:30:00,9.673751051,20.523748949,,,0.0
2022-09-17 03:00:00,9.672415218,20.527984781999997,,,0.0
2022-09-17 03:30:00,9.669813859,20.529986141000002,,,0.0
2022-09-17 04:00:00,9.670587236,20.532912764,,,0.0
2022-09-17 04:30:00,9.671501227,20.532698773,,,0.0
2022-09-17 05:00:00,9.673469823,20.536530177000003,,,0.0
2022-09-17 05:30:00,9.674172893,20.541027107000005,,,0.0
2022-09-17 06:00:00,9.676563331,20.542436669,,,0.0
2022-09-17 06:30:00,9.678602234,20.548297766,,,0.0
2022-09-17 07:00:00,9.682258198,20.549641802,,,0.0
2022-09-17 07:30:00,9.685703241,20.556296759,,,0.0
2022-09-17 08:00:00,9.688374906999998,20.556125093,,,0.0
2022-09-17 08:30:00,9.691187187,20.559812813000004,,,0.0
2022-09-17 09:00:00,9.693647932,20.565552068000002,,,0.0
2022-09-17 09:30:00,9.693718239,20.572081761,,,0.0
2022-09-17 10:00:00,9.693647932,20.568852067999998,,,0.0
2022-09-17 10:30:00,9.691609029,20.572390970999997,,,0.0
2022-09-17 11:00:00,9.689921661,20.569978339,,,0.0
2022-09-17 11:30:00,9.685351706,20.565248294,,,0.0
2022-09-17 12:00:00,9.681555128,20.567944872000005,,,0.0
2022-09-17 12:30:00,9.675860261,20.570839739,,,0.0
2022-09-17 13:00:00,9.671009078,20.571190922000003,,,0.0
2022-09-17 13:30:00,9.665736053,20.567563947,,,0.0
2022-09-17 14:00:00,9.661306712,20.564093288000002,,,0.0
2022-09-17 14:30:00,9.657299213,20.565600787,,,0.0
2022-09-17 15:00:00,9.655400924,20.558199076,,,0.0
2022-09-17 15:30:00,9.652518337,20.555581663,,,0.0
2022-09-17 16:00:00,9.651674653,20.556425347,,,0.0
2022-09-17 16:30:00,9.650409127,20.556590873,,,0.0
2022-09-17 17:00:00,9.650479434,20.559120565999997,,,0.0
2022-09-17 17:30:00,9.650971583,20.562328417,,,0.0
2022-09-17 18:00:00,9.651885574,20.568614426000003,,,0.0
2022-09-17 18:30:00,9.654416626,20.576283374,,,0.0
2022-09-17 19:00:00,9.657721055,20.584378945,,,0.0
2022-09-17 19:30:00,9.66158794,20.58811206,,,0.0
2022-09-17 20:00:00,9.661166098,20.595733902,,,0.0
2022-09-17 20:30:00,9.663275308,20.605524692,,,0.0
2022-09-17 21:00:00,9.665665746,20.616734253999994,,,0.0
2022-09-17 21:30:00,9.665525132,20.626674868000002,,,0.0
2022-09-17 22:00:00,9.667353114,20.632646886,,,0.0
2022-09-17 22:30:00,9.671360613,20.640739387000004,,,0.0
2022-09-17 23:00:00,9.675719647,20.647280353,,,0.0
2022-09-17 23:30:00,9.675297805,20.658202195,,,0.0
2022-09-18 00:00:00,9.675579033,20.665720967,,,0.0
2022-09-18 00:30:00,9.67354013,20.67715987,,,0.0
2022-09-18 01:00:00,9.668196798,20.688103202,,,0.0
2022-09-18 01:30:00,9.66650943,20.694690570000006,,,0.0
2022-09-18 02:00:00,9.661939475,20.701060525,,,0.0
2022-09-18 02:30:00,9.658916274,20.712683726,,,0.0
2022-09-18 03:00:00,9.659900572,20.718799427999997,,,0.0
2022-09-18 03:30:00,9.658424125,20.731075875000002,,,0.0
2022-09-18 04:00:00,9.657017985,20.734382015000005,,,0.0
2022-09-18 04:30:00,9.65736952,20.74153048,,,0.0
2022-09-18 05:00:00,9.658002283,20.752797716999993,,,0.0
2022-09-18 05:30:00,9.660322414,20.757777586000003,,,0.0
2022-09-18 06:00:00,9.662431624,20.763868376000005,,,0.0
2022-09-18 06:30:00,9.664118992,20.772281008,,,0.0
2022-09-18 07:00:00,9.665876667,20.779023333,,,0.0
2022-09-18 07:30:00,9.668056184,20.783643816,,,0.0
2022-09-18 08:00:00,9.670657543,20.791642457,,,0.0
2022-09-18 08:30:00,9.671712148,20.799687851999998,,,0.0
2022-09-18 09:00:00,9.673469823,20.805430176999998,,,0.0
2022-09-18 09:30:00,9.671712148,20.816687852,,,0.0
2022-09-18 10:00:00,9.669532631,20.824067369,,,0.0
2022-09-18 10:30:00,9.666017281,20.832882718999997,,,0.0
2022-09-18 11:00:00,9.660955177,20.844444823000003,,,0.0
2022-09-18 11:30:00,9.655682152,20.854917848,,,0.0
2022-09-18 12:00:00,9.650479434,20.867120566000004,,,0.0
2022-09-18 12:30:00,9.644151804,20.875948196,,,0.0
2022-09-18 13:00:00,9.639511542,20.885488457999998,,,0.0
2022-09-18 13:30:00,9.633676061,20.896023939,,,0.0
2022-09-18 14:00:00,9.626012598,20.901087402,,,0.0
2022-09-18 14:30:00,9.620669266,20.916230733999996,,,0.0
2022-09-18 15:00:00,9.61518532,20.926514679999997,,,0.0
2022-09-18 15:30:00,9.614130715,20.931969285,,,0.0
2022-09-18 16:00:00,9.614904092,20.942795908,,,0.0
2022-09-18 16:30:00,9.615747776,20.948052224,,,0.0
2022-09-18 17:00:00,9.616802381,20.950597619,,,0.0
2022-09-18 17:30:00,9.617575758,20.961024242,,,0.0
2022-09-18 18:00:00,9.618770977,20.968029023,,,0.0
2022-09-18 18:30:00,9.62362216,20.973477840000005,,,0.0
2022-09-18 19:00:00,9.625871984,20.982228016,,,0.0
2022-09-18 19:30:00,9.626926589,20.987373411,,,0.0
2022-09-18 20:00:00,9.629317027,20.995282973000002,,,0.0
2022-09-18 20:30:00,9.631145009,21.006854991000004,,,0.0
2022-09-18 21:00:00,9.633816675,21.017783324999996,,,0.0
2022-09-18 21:30:00,9.633746368,21.030353632,,,0.0
2022-09-18 22:00:00,9.635714964,21.040285035999993,,,0.0
2022-09-18 22:30:00,9.635293121999998,21.057406878000002,,,0.0
2022-09-18 23:00:00,9.636628955,21.070071045,,,0.0
2022-09-18 23:30:00,9.635996192,21.082603808,,,0.0
2022-09-19 00:00:00,9.634519745,21.095380255000002,,,0.0
2022-09-19 00:30:00,9.633886982,21.109113018,,,0.0
2022-09-19 01:00:00,9.633746368,21.124053632,,,0.0
2022-09-19 01:30:00,9.635714964,21.130085035999997,,,0.0
2022-09-19 02:00:00,9.634519745,21.144280254999998,,,0.0
2022-09-19 02:30:00,9.633886982,21.154113018,,,0.0
2022-09-19 03:00:00,9.634238516999998,21.163861483000005,,,0.0
2022-09-19 03:30:00,9.632691763,21.173908237,,,0.0
2022-09-19 04:00:00,9.631215316,21.181284683999998,,,0.0
2022-09-19 04:30:00,9.632410535,21.186089465000002,,,0.0
2022-09-19 05:00:00,9.631918386,21.196381613999996,,,0.0
2022-09-19 05:30:00,9.632129307,21.198270692999998,,,0.0
2022-09-19 06:00:00,9.635293121999998,21.204506878000004,,,0.0
2022-09-19 06:30:00,9.637121104,21.205878896,,,0.0
2022-09-19 07:00:00,9.637964788,21.216035212,,,0.0
2022-09-19 07:30:00,9.641339524,21.220660476,,,0.0
2022-09-19 08:00:00,9.644362725,21.223237275000002,,,0.0
2022-09-19 08:30:00,9.644573646,21.229726354,,,0.0
2022-09-19 09:00:00,9.643940883,21.237959117000003,,,0.0
2022-09-19 09:30:00,9.639933384,21.249066615999993,,,0.0
2022-09-19 10:00:00,9.633394833,21.259305167000004,,,0.0
2022-09-19 10:30:00,9.627559352,21.275040648,,,0.0
2022-09-19 11:00:00,9.624817379,21.277182621,,,0.0
2022-09-19 11:30:00,9.621934792,21.277565208,,,0.0
2022-09-19 12:00:00,9.617013301999998,21.275986698000004,,,0.0
2022-09-19 12:30:00,9.610545058,21.273554942,,,0.0
2022-09-19 13:00:00,9.604498656,21.266901344,,,0.0
2022-09-19 13:30:00,9.59971778,21.256682220000002,,,0.0
2022-09-19 14:00:00,9.593460457,21.244339543000002,,,0.0
2022-09-19 14:30:00,9.589804493,21.235795507,,,0.0
2022-09-19 15:00:00,9.586148529,21.227651471,,,0.0
2022-09-19 15:30:00,9.583828398,21.217771602,,,0.0
2022-09-19 16:00:00,9.586289143,21.207610857,,,0.0
2022-09-19 16:30:00,9.586218836,21.200381164,,,0.0
2022-09-19 17:00:00,9.588117124999998,21.191082875,,,0.0
2022-09-19 17:30:00,9.588046818,21.184053182,,,0.0
2022-09-19 18:00:00,9.587624976,21.173975024,,,0.0
2022-09-19 18:30:00,9.588257739,21.168042261000004,,,0.0
2022-09-19 19:00:00,9.590859098,21.158940902,,,0.0
2022-09-19 19:30:00,9.590156028,21.155643972,,,0.0
2022-09-19 20:00:00,9.595710281,21.155289718999995,,,0.0
2022-09-19 20:30:00,9.597046114,21.149453885999996,,,0.0
2022-09-19 21:00:00,9.597116421,21.147983578999998,,,0.0
2022-09-19 21:30:00,9.596975807,21.150024193,,,0.0
